country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Kazakhstan,1995,male,15-24,medium_population,high_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1995,female,75+,medium_population,high_suicides,low_hdi,low_gdp,G.I. Generation
Kazakhstan,1995,female,55-74,medium_population,high_suicides,low_hdi,low_gdp,Silent
Kazakhstan,1995,female,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Kazakhstan,1995,female,15-24,medium_population,medium_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1995,female,25-34,medium_population,medium_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1995,male,5-14,high_population,medium_suicides,low_hdi,low_gdp,Millenials
Kazakhstan,1995,female,5-14,high_population,low_suicides,low_hdi,low_gdp,Millenials
Kazakhstan,1996,male,35-54,high_population,high_suicides,low_hdi,low_gdp,Boomers
Kazakhstan,1996,male,55-74,medium_population,high_suicides,low_hdi,low_gdp,Silent
Kazakhstan,1996,male,75+,low_population,high_suicides,low_hdi,low_gdp,G.I. Generation
Kazakhstan,1996,male,25-34,medium_population,high_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1996,male,15-24,medium_population,high_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1996,female,75+,medium_population,high_suicides,low_hdi,low_gdp,G.I. Generation
Kazakhstan,1996,female,55-74,medium_population,high_suicides,low_hdi,low_gdp,Silent
Kazakhstan,1996,female,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Kazakhstan,1996,female,15-24,medium_population,medium_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1996,female,25-34,medium_population,medium_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1996,male,5-14,high_population,medium_suicides,low_hdi,low_gdp,Millenials
Kazakhstan,1996,female,5-14,high_population,low_suicides,low_hdi,low_gdp,Millenials
Kazakhstan,1997,male,55-74,medium_population,high_suicides,low_hdi,low_gdp,Silent
Kazakhstan,1997,male,35-54,high_population,high_suicides,low_hdi,low_gdp,Boomers
Kazakhstan,1997,male,25-34,medium_population,high_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1997,male,75+,low_population,high_suicides,low_hdi,low_gdp,G.I. Generation
Kazakhstan,1997,male,15-24,medium_population,high_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1997,female,75+,medium_population,high_suicides,low_hdi,low_gdp,G.I. Generation
Kazakhstan,1997,female,55-74,medium_population,medium_suicides,low_hdi,low_gdp,Silent
Kazakhstan,1997,female,15-24,medium_population,medium_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1997,female,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Kazakhstan,1997,female,25-34,medium_population,medium_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1997,male,5-14,high_population,medium_suicides,low_hdi,low_gdp,Millenials
Kazakhstan,1997,female,5-14,high_population,medium_suicides,low_hdi,low_gdp,Millenials
Kazakhstan,1998,male,55-74,medium_population,high_suicides,low_hdi,low_gdp,Silent
Kazakhstan,1998,male,35-54,high_population,high_suicides,low_hdi,low_gdp,Boomers
Kazakhstan,1998,male,75+,low_population,high_suicides,low_hdi,low_gdp,G.I. Generation
Kazakhstan,1998,male,25-34,medium_population,high_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1998,male,15-24,medium_population,high_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1998,female,75+,medium_population,high_suicides,low_hdi,low_gdp,G.I. Generation
Kazakhstan,1998,female,55-74,medium_population,medium_suicides,low_hdi,low_gdp,Silent
Kazakhstan,1998,female,25-34,medium_population,medium_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1998,female,15-24,medium_population,medium_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1998,female,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Kazakhstan,1998,male,5-14,high_population,medium_suicides,low_hdi,low_gdp,Millenials
Kazakhstan,1998,female,5-14,high_population,low_suicides,low_hdi,low_gdp,Millenials
Kazakhstan,1999,male,55-74,medium_population,high_suicides,low_hdi,low_gdp,Silent
Kazakhstan,1999,male,35-54,high_population,high_suicides,low_hdi,low_gdp,Boomers
Kazakhstan,1999,male,75+,low_population,high_suicides,low_hdi,low_gdp,G.I. Generation
Kazakhstan,1999,male,25-34,medium_population,high_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1999,male,15-24,medium_population,high_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1999,female,75+,medium_population,high_suicides,low_hdi,low_gdp,G.I. Generation
Kazakhstan,1999,female,55-74,medium_population,medium_suicides,low_hdi,low_gdp,Silent
Kazakhstan,1999,female,25-34,medium_population,medium_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1999,female,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Kazakhstan,1999,female,15-24,medium_population,medium_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,1999,male,5-14,high_population,medium_suicides,low_hdi,low_gdp,Millenials
Kazakhstan,1999,female,5-14,high_population,low_suicides,low_hdi,low_gdp,Millenials
Kazakhstan,2000,male,35-54,high_population,high_suicides,low_hdi,low_gdp,Boomers
Kazakhstan,2000,male,55-74,medium_population,high_suicides,low_hdi,low_gdp,Silent
Kazakhstan,2000,male,25-34,medium_population,high_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,2000,male,75+,low_population,high_suicides,low_hdi,low_gdp,G.I. Generation
Kazakhstan,2000,male,15-24,medium_population,high_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,2000,female,75+,medium_population,high_suicides,low_hdi,low_gdp,G.I. Generation
Kazakhstan,2000,female,55-74,medium_population,medium_suicides,low_hdi,low_gdp,Silent
Kazakhstan,2000,female,15-24,medium_population,medium_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,2000,female,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Kazakhstan,2000,female,25-34,medium_population,medium_suicides,low_hdi,low_gdp,Generation X
Kazakhstan,2000,male,5-14,high_population,medium_suicides,low_hdi,low_gdp,Millenials
Kazakhstan,2000,female,5-14,high_population,medium_suicides,low_hdi,low_gdp,Millenials
Kazakhstan,2001,male,35-54,high_population,high_suicides,low_hdi,low_gdp,Boomers
Kazakhstan,2001,male,55-74,medium_population,high_suicides,low_hdi,low_gdp,Silent
Kazakhstan,2001,male,25-34,medium_population,high_suicides,low_hdi,low_gdp,Generation X
