country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Slovakia,2012,male,75+,low_population,high_suicides,high_hdi,medium_gdp,Silent
Slovakia,2012,male,55-74,medium_population,high_suicides,high_hdi,medium_gdp,Boomers
Slovakia,2012,male,35-54,medium_population,high_suicides,high_hdi,medium_gdp,Generation X
Slovakia,2012,male,25-34,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Slovakia,2012,male,15-24,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Slovakia,2012,female,55-74,medium_population,medium_suicides,high_hdi,medium_gdp,Boomers
Slovakia,2012,female,35-54,medium_population,medium_suicides,high_hdi,medium_gdp,Generation X
Slovakia,2012,female,75+,medium_population,medium_suicides,high_hdi,medium_gdp,Silent
Slovakia,2012,female,25-34,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Slovakia,2012,female,15-24,medium_population,low_suicides,high_hdi,medium_gdp,Millenials
Slovakia,2012,male,5-14,medium_population,low_suicides,high_hdi,medium_gdp,Generation Z
Slovakia,2012,female,5-14,medium_population,low_suicides,high_hdi,medium_gdp,Generation Z
Slovakia,2013,male,75+,medium_population,high_suicides,high_hdi,medium_gdp,Silent
Slovakia,2013,male,55-74,medium_population,high_suicides,high_hdi,medium_gdp,Boomers
Slovakia,2013,male,35-54,medium_population,high_suicides,high_hdi,medium_gdp,Generation X
Slovakia,2013,male,25-34,medium_population,high_suicides,high_hdi,medium_gdp,Millenials
Slovakia,2013,male,15-24,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Slovakia,2013,female,55-74,medium_population,medium_suicides,high_hdi,medium_gdp,Boomers
Slovakia,2013,female,35-54,medium_population,medium_suicides,high_hdi,medium_gdp,Generation X
Slovakia,2013,female,75+,medium_population,medium_suicides,high_hdi,medium_gdp,Silent
Slovakia,2013,female,15-24,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Slovakia,2013,female,25-34,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Slovakia,2013,male,5-14,medium_population,low_suicides,high_hdi,medium_gdp,Generation Z
Slovakia,2013,female,5-14,medium_population,low_suicides,high_hdi,medium_gdp,Generation Z
Slovakia,2014,male,75+,medium_population,high_suicides,high_hdi,medium_gdp,Silent
Slovakia,2014,male,55-74,medium_population,high_suicides,high_hdi,medium_gdp,Boomers
Slovakia,2014,male,35-54,medium_population,high_suicides,high_hdi,medium_gdp,Generation X
Slovakia,2014,male,25-34,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Slovakia,2014,male,15-24,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Slovakia,2014,female,55-74,medium_population,medium_suicides,high_hdi,medium_gdp,Boomers
Slovakia,2014,female,75+,medium_population,medium_suicides,high_hdi,medium_gdp,Silent
Slovakia,2014,female,25-34,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Slovakia,2014,female,35-54,medium_population,medium_suicides,high_hdi,medium_gdp,Generation X
Slovakia,2014,female,15-24,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Slovakia,2014,female,5-14,medium_population,low_suicides,high_hdi,medium_gdp,Generation Z
Slovakia,2014,male,5-14,medium_population,low_suicides,high_hdi,medium_gdp,Generation Z
Slovenia,1995,male,75+,low_population,high_suicides,high_hdi,medium_gdp,G.I. Generation
Slovenia,1995,male,55-74,medium_population,high_suicides,high_hdi,medium_gdp,Silent
Slovenia,1995,male,35-54,medium_population,high_suicides,high_hdi,medium_gdp,Boomers
Slovenia,1995,male,25-34,medium_population,high_suicides,high_hdi,medium_gdp,Generation X
Slovenia,1995,male,15-24,medium_population,high_suicides,high_hdi,medium_gdp,Generation X
Slovenia,1995,female,75+,low_population,high_suicides,high_hdi,medium_gdp,G.I. Generation
Slovenia,1995,female,55-74,medium_population,high_suicides,high_hdi,medium_gdp,Silent
Slovenia,1995,female,35-54,medium_population,medium_suicides,high_hdi,medium_gdp,Boomers
Slovenia,1995,female,25-34,medium_population,medium_suicides,high_hdi,medium_gdp,Generation X
Slovenia,1995,female,15-24,medium_population,medium_suicides,high_hdi,medium_gdp,Generation X
Slovenia,1995,male,5-14,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Slovenia,1995,female,5-14,medium_population,low_suicides,high_hdi,medium_gdp,Millenials
Slovenia,1996,male,75+,low_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Slovenia,1996,male,55-74,medium_population,high_suicides,low_hdi,medium_gdp,Silent
Slovenia,1996,male,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Slovenia,1996,male,25-34,medium_population,high_suicides,low_hdi,medium_gdp,Generation X
Slovenia,1996,female,75+,low_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Slovenia,1996,female,55-74,medium_population,high_suicides,low_hdi,medium_gdp,Silent
Slovenia,1996,male,15-24,medium_population,high_suicides,low_hdi,medium_gdp,Generation X
Slovenia,1996,female,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Slovenia,1996,female,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Slovenia,1996,female,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
