country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Iceland,2012,male,55-74,low_population,high_suicides,high_hdi,high_gdp,Boomers
Iceland,2012,male,35-54,low_population,high_suicides,high_hdi,high_gdp,Generation X
Iceland,2012,female,55-74,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Iceland,2012,male,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Iceland,2012,female,25-34,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Iceland,2012,female,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Iceland,2012,female,35-54,low_population,medium_suicides,high_hdi,high_gdp,Generation X
Iceland,2012,female,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Iceland,2012,female,75+,low_population,low_suicides,high_hdi,high_gdp,Silent
Iceland,2012,male,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Iceland,2013,male,75+,low_population,high_suicides,high_hdi,high_gdp,Silent
Iceland,2013,male,25-34,low_population,high_suicides,high_hdi,high_gdp,Millenials
Iceland,2013,male,35-54,low_population,high_suicides,high_hdi,high_gdp,Generation X
Iceland,2013,female,75+,low_population,high_suicides,high_hdi,high_gdp,Silent
Iceland,2013,male,15-24,low_population,high_suicides,high_hdi,high_gdp,Millenials
Iceland,2013,male,55-74,low_population,high_suicides,high_hdi,high_gdp,Boomers
Iceland,2013,female,25-34,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Iceland,2013,female,35-54,low_population,medium_suicides,high_hdi,high_gdp,Generation X
Iceland,2013,female,55-74,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Iceland,2013,female,15-24,low_population,low_suicides,high_hdi,high_gdp,Millenials
Iceland,2013,female,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Iceland,2013,male,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Iceland,2014,male,75+,low_population,high_suicides,high_hdi,high_gdp,Silent
Iceland,2014,male,25-34,low_population,high_suicides,high_hdi,high_gdp,Millenials
Iceland,2014,male,55-74,low_population,high_suicides,high_hdi,high_gdp,Boomers
Iceland,2014,male,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Iceland,2014,male,35-54,low_population,medium_suicides,high_hdi,high_gdp,Generation X
Iceland,2014,female,35-54,low_population,medium_suicides,high_hdi,high_gdp,Generation X
Iceland,2014,female,75+,low_population,medium_suicides,high_hdi,high_gdp,Silent
Iceland,2014,female,25-34,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Iceland,2014,female,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Iceland,2014,female,55-74,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Iceland,2014,female,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Iceland,2014,male,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Iceland,2015,male,15-24,low_population,high_suicides,low_hdi,high_gdp,Millenials
Iceland,2015,male,35-54,low_population,high_suicides,low_hdi,high_gdp,Generation X
Iceland,2015,male,25-34,low_population,high_suicides,low_hdi,high_gdp,Millenials
Iceland,2015,female,55-74,low_population,high_suicides,low_hdi,high_gdp,Boomers
Iceland,2015,female,75+,low_population,high_suicides,low_hdi,high_gdp,Silent
Iceland,2015,male,55-74,low_population,medium_suicides,low_hdi,high_gdp,Boomers
Iceland,2015,female,35-54,low_population,medium_suicides,low_hdi,high_gdp,Generation X
Iceland,2015,female,25-34,low_population,medium_suicides,low_hdi,high_gdp,Millenials
Iceland,2015,female,15-24,low_population,low_suicides,low_hdi,high_gdp,Millenials
Iceland,2015,female,5-14,low_population,low_suicides,low_hdi,high_gdp,Generation Z
Iceland,2015,male,5-14,low_population,low_suicides,low_hdi,high_gdp,Generation Z
Iceland,2015,male,75+,low_population,low_suicides,low_hdi,high_gdp,Silent
Iceland,2016,male,25-34,low_population,high_suicides,low_hdi,high_gdp,Millenials
Iceland,2016,male,55-74,low_population,high_suicides,low_hdi,high_gdp,Boomers
Iceland,2016,male,35-54,low_population,high_suicides,low_hdi,high_gdp,Generation X
Iceland,2016,male,15-24,low_population,high_suicides,low_hdi,high_gdp,Millenials
Iceland,2016,male,75+,low_population,medium_suicides,low_hdi,high_gdp,Silent
Iceland,2016,female,25-34,low_population,medium_suicides,low_hdi,high_gdp,Millenials
Iceland,2016,female,55-74,low_population,medium_suicides,low_hdi,high_gdp,Boomers
Iceland,2016,female,15-24,low_population,low_suicides,low_hdi,high_gdp,Millenials
Iceland,2016,female,35-54,low_population,low_suicides,low_hdi,high_gdp,Generation X
Iceland,2016,female,75+,low_population,low_suicides,low_hdi,high_gdp,Silent
Ireland,1985,male,55-74,medium_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Ireland,1985,male,25-34,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Ireland,1985,male,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Ireland,1985,male,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Silent
Ireland,1985,female,55-74,medium_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Ireland,1985,male,75+,low_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Ireland,1985,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Silent
Ireland,1985,female,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Ireland,1985,female,75+,low_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Ireland,1985,female,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Ireland,1985,male,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Generation X
Ireland,1985,female,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Generation X
Ireland,1986,male,55-74,medium_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Ireland,1986,male,25-34,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Ireland,1986,male,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Silent
Ireland,1986,male,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Ireland,1986,male,75+,low_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Ireland,1986,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Silent
Ireland,1986,female,55-74,medium_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Ireland,1986,female,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Ireland,1986,female,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Ireland,1986,female,75+,low_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Ireland,1986,male,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Generation X
Ireland,1986,female,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Generation X
Ireland,1987,male,55-74,medium_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Ireland,1987,male,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Ireland,1987,male,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Silent
Ireland,1987,male,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Ireland,1987,male,75+,low_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Ireland,1987,female,75+,low_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Ireland,1987,female,55-74,medium_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Ireland,1987,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Silent
Ireland,1987,female,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Ireland,1987,female,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Ireland,1987,female,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Generation X
Ireland,1987,male,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Generation X
Ireland,1988,male,75+,low_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Ireland,1988,male,25-34,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Ireland,1988,male,55-74,medium_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
