country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Trinidad and Tobago,2000,female,25-34,low_population,medium_suicides,low_hdi,medium_gdp,Generation X
Trinidad and Tobago,2000,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Trinidad and Tobago,2000,female,5-14,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2000,male,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2001,male,75+,low_population,high_suicides,low_hdi,medium_gdp,Silent
Trinidad and Tobago,2001,male,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Trinidad and Tobago,2001,male,25-34,low_population,high_suicides,low_hdi,medium_gdp,Generation X
Trinidad and Tobago,2001,male,55-74,low_population,high_suicides,low_hdi,medium_gdp,Silent
Trinidad and Tobago,2001,male,15-24,medium_population,high_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2001,female,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2001,female,55-74,low_population,medium_suicides,low_hdi,medium_gdp,Silent
Trinidad and Tobago,2001,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Trinidad and Tobago,2001,female,75+,low_population,medium_suicides,low_hdi,medium_gdp,Silent
Trinidad and Tobago,2001,female,25-34,low_population,medium_suicides,low_hdi,medium_gdp,Generation X
Trinidad and Tobago,2001,female,5-14,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2001,male,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2002,male,25-34,low_population,high_suicides,low_hdi,medium_gdp,Generation X
Trinidad and Tobago,2002,male,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Trinidad and Tobago,2002,male,55-74,low_population,high_suicides,low_hdi,medium_gdp,Silent
Trinidad and Tobago,2002,male,75+,low_population,high_suicides,low_hdi,medium_gdp,Silent
Trinidad and Tobago,2002,male,15-24,medium_population,high_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2002,female,25-34,low_population,medium_suicides,low_hdi,medium_gdp,Generation X
Trinidad and Tobago,2002,female,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2002,female,75+,low_population,medium_suicides,low_hdi,medium_gdp,Silent
Trinidad and Tobago,2002,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Trinidad and Tobago,2002,female,5-14,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2002,female,55-74,low_population,medium_suicides,low_hdi,medium_gdp,Silent
Trinidad and Tobago,2002,male,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2003,male,75+,low_population,high_suicides,low_hdi,medium_gdp,Silent
Trinidad and Tobago,2003,male,55-74,low_population,high_suicides,low_hdi,medium_gdp,Silent
Trinidad and Tobago,2003,male,25-34,low_population,high_suicides,low_hdi,medium_gdp,Generation X
Trinidad and Tobago,2003,male,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Trinidad and Tobago,2003,male,15-24,medium_population,high_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2003,female,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2003,female,75+,low_population,medium_suicides,low_hdi,medium_gdp,Silent
Trinidad and Tobago,2003,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Trinidad and Tobago,2003,female,25-34,low_population,medium_suicides,low_hdi,medium_gdp,Generation X
Trinidad and Tobago,2003,female,55-74,low_population,medium_suicides,low_hdi,medium_gdp,Silent
Trinidad and Tobago,2003,male,5-14,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2003,female,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Millenials
Trinidad and Tobago,2004,male,25-34,medium_population,high_suicides,low_hdi,medium_gdp,Generation X
Trinidad and Tobago,2004,male,75+,low_population,high_suicides,low_hdi,medium_gdp,Silent
Trinidad and Tobago,2004,male,55-74,low_population,high_suicides,low_hdi,medium_gdp,Silent
