country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Malta,2009,male,55-74,low_population,high_suicides,low_hdi,medium_gdp,Silent
Malta,2009,male,35-54,low_population,high_suicides,low_hdi,medium_gdp,Boomers
Malta,2009,male,15-24,low_population,medium_suicides,low_hdi,medium_gdp,Millenials
Malta,2009,female,25-34,low_population,medium_suicides,low_hdi,medium_gdp,Generation X
Malta,2009,female,15-24,low_population,medium_suicides,low_hdi,medium_gdp,Millenials
Malta,2009,female,35-54,low_population,low_suicides,low_hdi,medium_gdp,Boomers
Malta,2009,female,5-14,low_population,low_suicides,low_hdi,medium_gdp,Generation Z
Malta,2009,female,55-74,low_population,low_suicides,low_hdi,medium_gdp,Silent
Malta,2009,female,75+,low_population,low_suicides,low_hdi,medium_gdp,Silent
Malta,2009,male,5-14,low_population,low_suicides,low_hdi,medium_gdp,Generation Z
Malta,2010,male,35-54,low_population,high_suicides,high_hdi,medium_gdp,Generation X
Malta,2010,male,75+,low_population,high_suicides,high_hdi,medium_gdp,Silent
Malta,2010,male,15-24,low_population,medium_suicides,high_hdi,medium_gdp,Millenials
Malta,2010,male,25-34,low_population,medium_suicides,high_hdi,medium_gdp,Generation X
Malta,2010,male,55-74,low_population,medium_suicides,high_hdi,medium_gdp,Silent
Malta,2010,female,55-74,low_population,medium_suicides,high_hdi,medium_gdp,Silent
Malta,2010,female,15-24,low_population,low_suicides,high_hdi,medium_gdp,Millenials
Malta,2010,female,25-34,low_population,low_suicides,high_hdi,medium_gdp,Generation X
Malta,2010,female,35-54,low_population,low_suicides,high_hdi,medium_gdp,Generation X
Malta,2010,female,5-14,low_population,low_suicides,high_hdi,medium_gdp,Generation Z
Malta,2010,female,75+,low_population,low_suicides,high_hdi,medium_gdp,Silent
Malta,2010,male,5-14,low_population,low_suicides,high_hdi,medium_gdp,Generation Z
Malta,2011,male,35-54,low_population,medium_suicides,high_hdi,medium_gdp,Generation X
Malta,2011,male,25-34,low_population,medium_suicides,high_hdi,medium_gdp,Millenials
Malta,2011,male,15-24,low_population,medium_suicides,high_hdi,medium_gdp,Millenials
Malta,2011,male,55-74,low_population,medium_suicides,high_hdi,medium_gdp,Boomers
Malta,2011,female,15-24,low_population,low_suicides,high_hdi,medium_gdp,Millenials
Malta,2011,female,25-34,low_population,low_suicides,high_hdi,medium_gdp,Millenials
Malta,2011,female,35-54,low_population,low_suicides,high_hdi,medium_gdp,Generation X
Malta,2011,female,5-14,low_population,low_suicides,high_hdi,medium_gdp,Generation Z
Malta,2011,female,55-74,low_population,low_suicides,high_hdi,medium_gdp,Boomers
Malta,2011,female,75+,low_population,low_suicides,high_hdi,medium_gdp,Silent
Malta,2011,male,5-14,low_population,low_suicides,high_hdi,medium_gdp,Generation Z
Malta,2011,male,75+,low_population,low_suicides,high_hdi,medium_gdp,Silent
Malta,2012,male,55-74,low_population,medium_suicides,high_hdi,medium_gdp,Boomers
Malta,2012,male,35-54,low_population,medium_suicides,high_hdi,medium_gdp,Generation X
Malta,2012,male,25-34,low_population,medium_suicides,high_hdi,medium_gdp,Millenials
Malta,2012,male,75+,low_population,medium_suicides,high_hdi,medium_gdp,Silent
Malta,2012,female,35-54,low_population,medium_suicides,high_hdi,medium_gdp,Generation X
Malta,2012,female,55-74,low_population,medium_suicides,high_hdi,medium_gdp,Boomers
Malta,2012,male,15-24,low_population,medium_suicides,high_hdi,medium_gdp,Millenials
Malta,2012,female,15-24,low_population,low_suicides,high_hdi,medium_gdp,Millenials
Malta,2012,female,25-34,low_population,low_suicides,high_hdi,medium_gdp,Millenials
Malta,2012,female,5-14,low_population,low_suicides,high_hdi,medium_gdp,Generation Z
Malta,2012,female,75+,low_population,low_suicides,high_hdi,medium_gdp,Silent
Malta,2012,male,5-14,low_population,low_suicides,high_hdi,medium_gdp,Generation Z
Malta,2013,male,35-54,low_population,high_suicides,high_hdi,high_gdp,Generation X
Malta,2013,male,75+,low_population,medium_suicides,high_hdi,high_gdp,Silent
Malta,2013,male,55-74,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Malta,2013,male,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Malta,2013,male,25-34,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Malta,2013,male,5-14,low_population,medium_suicides,high_hdi,high_gdp,Generation Z
Malta,2013,female,25-34,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Malta,2013,female,15-24,low_population,low_suicides,high_hdi,high_gdp,Millenials
Malta,2013,female,35-54,low_population,low_suicides,high_hdi,high_gdp,Generation X
Malta,2013,female,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Malta,2013,female,55-74,low_population,low_suicides,high_hdi,high_gdp,Boomers
Malta,2013,female,75+,low_population,low_suicides,high_hdi,high_gdp,Silent
Malta,2014,male,75+,low_population,high_suicides,high_hdi,high_gdp,Silent
Malta,2014,male,35-54,low_population,high_suicides,high_hdi,high_gdp,Generation X
Malta,2014,male,55-74,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Malta,2014,male,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Malta,2014,male,25-34,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Malta,2014,female,5-14,low_population,medium_suicides,high_hdi,high_gdp,Generation Z
Malta,2014,female,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Malta,2014,female,25-34,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Malta,2014,female,55-74,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Malta,2014,female,35-54,low_population,medium_suicides,high_hdi,high_gdp,Generation X
Malta,2014,female,75+,low_population,low_suicides,high_hdi,high_gdp,Silent
Malta,2014,male,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Malta,2015,male,25-34,low_population,high_suicides,low_hdi,high_gdp,Millenials
Malta,2015,male,35-54,low_population,medium_suicides,low_hdi,high_gdp,Generation X
Malta,2015,male,55-74,low_population,medium_suicides,low_hdi,high_gdp,Boomers
Malta,2015,male,15-24,low_population,medium_suicides,low_hdi,high_gdp,Millenials
Malta,2015,female,35-54,low_population,medium_suicides,low_hdi,high_gdp,Generation X
Malta,2015,female,15-24,low_population,medium_suicides,low_hdi,high_gdp,Millenials
Malta,2015,female,55-74,low_population,medium_suicides,low_hdi,high_gdp,Boomers
Malta,2015,female,25-34,low_population,medium_suicides,low_hdi,high_gdp,Millenials
Malta,2015,female,5-14,low_population,low_suicides,low_hdi,high_gdp,Generation Z
Malta,2015,female,75+,low_population,low_suicides,low_hdi,high_gdp,Silent
Malta,2015,male,5-14,low_population,low_suicides,low_hdi,high_gdp,Generation Z
Malta,2015,male,75+,low_population,low_suicides,low_hdi,high_gdp,Silent
Mauritius,1985,female,75+,low_population,high_suicides,low_hdi,low_gdp,G.I. Generation
Mauritius,1985,male,25-34,low_population,high_suicides,low_hdi,low_gdp,Boomers
Mauritius,1985,male,35-54,low_population,high_suicides,low_hdi,low_gdp,Silent
Mauritius,1985,male,55-74,low_population,high_suicides,low_hdi,low_gdp,G.I. Generation
Mauritius,1985,male,15-24,medium_population,high_suicides,low_hdi,low_gdp,Generation X
Mauritius,1985,female,15-24,medium_population,high_suicides,low_hdi,low_gdp,Generation X
Mauritius,1985,female,55-74,low_population,medium_suicides,low_hdi,low_gdp,G.I. Generation
Mauritius,1985,female,25-34,low_population,medium_suicides,low_hdi,low_gdp,Boomers
Mauritius,1985,female,35-54,low_population,medium_suicides,low_hdi,low_gdp,Silent
Mauritius,1985,male,5-14,medium_population,medium_suicides,low_hdi,low_gdp,Generation X
Mauritius,1985,female,5-14,medium_population,low_suicides,low_hdi,low_gdp,Generation X
Mauritius,1985,male,75+,low_population,low_suicides,low_hdi,low_gdp,G.I. Generation
Mauritius,1986,male,25-34,low_population,medium_suicides,low_hdi,low_gdp,Boomers
Mauritius,1986,male,35-54,low_population,medium_suicides,low_hdi,low_gdp,Silent
