country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Malta,1992,male,35-54,low_population,medium_suicides,low_hdi,medium_gdp,Boomers
Malta,1992,female,15-24,low_population,low_suicides,low_hdi,medium_gdp,Generation X
Malta,1992,female,25-34,low_population,low_suicides,low_hdi,medium_gdp,Boomers
Malta,1992,female,5-14,low_population,low_suicides,low_hdi,medium_gdp,Millenials
Malta,1992,female,75+,low_population,low_suicides,low_hdi,medium_gdp,G.I. Generation
Malta,1992,male,5-14,low_population,low_suicides,low_hdi,medium_gdp,Millenials
Malta,1993,male,25-34,low_population,medium_suicides,low_hdi,medium_gdp,Boomers
Malta,1993,female,35-54,low_population,medium_suicides,low_hdi,medium_gdp,Boomers
Malta,1993,male,55-74,low_population,medium_suicides,low_hdi,medium_gdp,Silent
Malta,1993,female,55-74,low_population,medium_suicides,low_hdi,medium_gdp,Silent
Malta,1993,male,35-54,low_population,medium_suicides,low_hdi,medium_gdp,Boomers
Malta,1993,female,25-34,low_population,medium_suicides,low_hdi,medium_gdp,Boomers
Malta,1993,male,15-24,low_population,medium_suicides,low_hdi,medium_gdp,Generation X
Malta,1993,female,15-24,low_population,low_suicides,low_hdi,medium_gdp,Generation X
Malta,1993,female,5-14,low_population,low_suicides,low_hdi,medium_gdp,Millenials
Malta,1993,female,75+,low_population,low_suicides,low_hdi,medium_gdp,G.I. Generation
Malta,1993,male,5-14,low_population,low_suicides,low_hdi,medium_gdp,Millenials
Malta,1993,male,75+,low_population,low_suicides,low_hdi,medium_gdp,G.I. Generation
Malta,1994,male,75+,low_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Malta,1994,female,75+,low_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Malta,1994,male,25-34,low_population,medium_suicides,low_hdi,medium_gdp,Boomers
Malta,1994,male,15-24,low_population,medium_suicides,low_hdi,medium_gdp,Generation X
Malta,1994,male,35-54,low_population,medium_suicides,low_hdi,medium_gdp,Boomers
