country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Cyprus,2008,female,75+,low_population,low_suicides,low_hdi,high_gdp,Silent
Cyprus,2008,male,5-14,low_population,low_suicides,low_hdi,high_gdp,Generation Z
Cyprus,2009,male,75+,low_population,medium_suicides,low_hdi,high_gdp,Silent
Cyprus,2009,male,25-34,low_population,medium_suicides,low_hdi,high_gdp,Generation X
Cyprus,2009,male,15-24,low_population,medium_suicides,low_hdi,high_gdp,Millenials
Cyprus,2009,male,35-54,medium_population,medium_suicides,low_hdi,high_gdp,Boomers
Cyprus,2009,male,55-74,low_population,medium_suicides,low_hdi,high_gdp,Silent
Cyprus,2009,female,75+,low_population,medium_suicides,low_hdi,high_gdp,Silent
Cyprus,2009,female,35-54,medium_population,medium_suicides,low_hdi,high_gdp,Boomers
Cyprus,2009,female,25-34,low_population,medium_suicides,low_hdi,high_gdp,Generation X
Cyprus,2009,female,15-24,low_population,low_suicides,low_hdi,high_gdp,Millenials
Cyprus,2009,female,5-14,low_population,low_suicides,low_hdi,high_gdp,Generation Z
Cyprus,2009,female,55-74,low_population,low_suicides,low_hdi,high_gdp,Silent
Cyprus,2009,male,5-14,low_population,low_suicides,low_hdi,high_gdp,Generation Z
Cyprus,2010,male,75+,low_population,medium_suicides,high_hdi,high_gdp,Silent
Cyprus,2010,male,25-34,low_population,medium_suicides,high_hdi,high_gdp,Generation X
Cyprus,2010,male,55-74,low_population,medium_suicides,high_hdi,high_gdp,Silent
Cyprus,2010,male,35-54,medium_population,medium_suicides,high_hdi,high_gdp,Generation X
Cyprus,2010,male,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Cyprus,2010,female,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Cyprus,2010,female,35-54,medium_population,medium_suicides,high_hdi,high_gdp,Generation X
Cyprus,2010,female,55-74,low_population,medium_suicides,high_hdi,high_gdp,Silent
Cyprus,2010,female,25-34,low_population,low_suicides,high_hdi,high_gdp,Generation X
Cyprus,2010,female,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Cyprus,2010,female,75+,low_population,low_suicides,high_hdi,high_gdp,Silent
Cyprus,2010,male,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Cyprus,2011,male,35-54,medium_population,medium_suicides,high_hdi,high_gdp,Generation X
Cyprus,2011,male,55-74,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Cyprus,2011,male,75+,low_population,medium_suicides,high_hdi,high_gdp,Silent
Cyprus,2011,male,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Cyprus,2011,female,75+,low_population,medium_suicides,high_hdi,high_gdp,Silent
Cyprus,2011,female,35-54,medium_population,medium_suicides,high_hdi,high_gdp,Generation X
Cyprus,2011,female,55-74,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Cyprus,2011,female,15-24,low_population,low_suicides,high_hdi,high_gdp,Millenials
Cyprus,2011,female,25-34,low_population,low_suicides,high_hdi,high_gdp,Millenials
Cyprus,2011,female,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Cyprus,2011,male,25-34,low_population,low_suicides,high_hdi,high_gdp,Millenials
Cyprus,2011,male,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Cyprus,2012,male,25-34,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Cyprus,2012,male,35-54,medium_population,medium_suicides,high_hdi,high_gdp,Generation X
Cyprus,2012,male,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Cyprus,2012,male,55-74,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Cyprus,2012,female,25-34,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Cyprus,2012,female,35-54,medium_population,low_suicides,high_hdi,high_gdp,Generation X
Cyprus,2012,female,15-24,low_population,low_suicides,high_hdi,high_gdp,Millenials
Cyprus,2012,female,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Cyprus,2012,female,55-74,low_population,low_suicides,high_hdi,high_gdp,Boomers
Cyprus,2012,female,75+,low_population,low_suicides,high_hdi,high_gdp,Silent
Cyprus,2012,male,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Cyprus,2012,male,75+,low_population,low_suicides,high_hdi,high_gdp,Silent
Cyprus,2013,male,75+,low_population,medium_suicides,high_hdi,high_gdp,Silent
Cyprus,2013,male,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Cyprus,2013,male,55-74,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Cyprus,2013,male,25-34,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Cyprus,2013,male,35-54,medium_population,medium_suicides,high_hdi,high_gdp,Generation X
Cyprus,2013,female,35-54,medium_population,medium_suicides,high_hdi,high_gdp,Generation X
Cyprus,2013,female,55-74,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Cyprus,2013,female,15-24,low_population,low_suicides,high_hdi,high_gdp,Millenials
Cyprus,2013,female,25-34,low_population,low_suicides,high_hdi,high_gdp,Millenials
Cyprus,2013,female,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Cyprus,2013,female,75+,low_population,low_suicides,high_hdi,high_gdp,Silent
Cyprus,2013,male,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Cyprus,2014,male,35-54,medium_population,medium_suicides,high_hdi,high_gdp,Generation X
Cyprus,2014,male,25-34,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Cyprus,2014,male,55-74,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Cyprus,2014,female,55-74,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Cyprus,2014,female,25-34,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Cyprus,2014,female,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Cyprus,2014,male,75+,low_population,medium_suicides,high_hdi,high_gdp,Silent
Cyprus,2014,male,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Cyprus,2014,female,35-54,medium_population,low_suicides,high_hdi,high_gdp,Generation X
Cyprus,2014,female,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Cyprus,2014,female,75+,low_population,low_suicides,high_hdi,high_gdp,Silent
Cyprus,2014,male,5-14,low_population,low_suicides,high_hdi,high_gdp,Generation Z
Cyprus,2015,male,55-74,low_population,medium_suicides,low_hdi,medium_gdp,Boomers
Cyprus,2015,male,25-34,low_population,medium_suicides,low_hdi,medium_gdp,Millenials
Cyprus,2015,male,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Cyprus,2015,male,15-24,low_population,medium_suicides,low_hdi,medium_gdp,Millenials
Cyprus,2015,female,55-74,low_population,medium_suicides,low_hdi,medium_gdp,Boomers
Cyprus,2015,female,25-34,low_population,medium_suicides,low_hdi,medium_gdp,Millenials
Cyprus,2015,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Cyprus,2015,female,15-24,low_population,medium_suicides,low_hdi,medium_gdp,Millenials
Cyprus,2015,female,5-14,low_population,low_suicides,low_hdi,medium_gdp,Generation Z
Cyprus,2015,female,75+,low_population,low_suicides,low_hdi,medium_gdp,Silent
Cyprus,2015,male,5-14,low_population,low_suicides,low_hdi,medium_gdp,Generation Z
Cyprus,2015,male,75+,low_population,low_suicides,low_hdi,medium_gdp,Silent
Cyprus,2016,male,35-54,medium_population,medium_suicides,low_hdi,high_gdp,Generation X
Cyprus,2016,male,15-24,low_population,medium_suicides,low_hdi,high_gdp,Millenials
Cyprus,2016,male,75+,low_population,medium_suicides,low_hdi,high_gdp,Silent
Cyprus,2016,male,55-74,low_population,medium_suicides,low_hdi,high_gdp,Boomers
Cyprus,2016,male,25-34,low_population,medium_suicides,low_hdi,high_gdp,Millenials
Cyprus,2016,female,35-54,medium_population,medium_suicides,low_hdi,high_gdp,Generation X
Cyprus,2016,female,25-34,low_population,medium_suicides,low_hdi,high_gdp,Millenials
Cyprus,2016,female,55-74,low_population,medium_suicides,low_hdi,high_gdp,Boomers
Cyprus,2016,female,15-24,low_population,low_suicides,low_hdi,high_gdp,Millenials
Cyprus,2016,female,75+,low_population,low_suicides,low_hdi,high_gdp,Silent
Czech Republic,1990,male,75+,medium_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Czech Republic,1990,male,55-74,medium_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Czech Republic,1990,male,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Silent
Czech Republic,1990,female,75+,medium_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
