country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Ukraine,2006,male,15-24,high_population,high_suicides,low_hdi,low_gdp,Millenials
Ukraine,2006,female,75+,high_population,medium_suicides,low_hdi,low_gdp,Silent
Ukraine,2006,female,55-74,high_population,medium_suicides,low_hdi,low_gdp,Silent
Ukraine,2006,female,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Ukraine,2006,female,25-34,high_population,medium_suicides,low_hdi,low_gdp,Generation X
Ukraine,2006,female,15-24,high_population,medium_suicides,low_hdi,low_gdp,Millenials
Ukraine,2006,male,5-14,high_population,medium_suicides,low_hdi,low_gdp,Millenials
Ukraine,2006,female,5-14,high_population,low_suicides,low_hdi,low_gdp,Millenials
Ukraine,2007,male,75+,medium_population,high_suicides,low_hdi,low_gdp,Silent
Ukraine,2007,male,35-54,high_population,high_suicides,low_hdi,low_gdp,Boomers
Ukraine,2007,male,55-74,high_population,high_suicides,low_hdi,low_gdp,Silent
Ukraine,2007,male,25-34,high_population,high_suicides,low_hdi,low_gdp,Generation X
Ukraine,2007,male,15-24,high_population,high_suicides,low_hdi,low_gdp,Millenials
Ukraine,2007,female,75+,high_population,medium_suicides,low_hdi,low_gdp,Silent
Ukraine,2007,female,55-74,high_population,medium_suicides,low_hdi,low_gdp,Silent
Ukraine,2007,female,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Ukraine,2007,female,25-34,high_population,medium_suicides,low_hdi,low_gdp,Generation X
Ukraine,2007,female,15-24,high_population,medium_suicides,low_hdi,low_gdp,Millenials
Ukraine,2007,male,5-14,high_population,medium_suicides,low_hdi,low_gdp,Generation Z
Ukraine,2007,female,5-14,high_population,low_suicides,low_hdi,low_gdp,Generation Z
Ukraine,2008,male,75+,medium_population,high_suicides,low_hdi,medium_gdp,Silent
Ukraine,2008,male,55-74,high_population,high_suicides,low_hdi,medium_gdp,Silent
Ukraine,2008,male,35-54,high_population,high_suicides,low_hdi,medium_gdp,Boomers
Ukraine,2008,male,25-34,high_population,high_suicides,low_hdi,medium_gdp,Generation X
Ukraine,2008,male,15-24,high_population,high_suicides,low_hdi,medium_gdp,Millenials
Ukraine,2008,female,75+,high_population,high_suicides,low_hdi,medium_gdp,Silent
Ukraine,2008,female,55-74,high_population,medium_suicides,low_hdi,medium_gdp,Silent
