country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Thailand,1998,male,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Thailand,1998,male,55-74,high_population,medium_suicides,low_hdi,low_gdp,Silent
Thailand,1998,male,75+,medium_population,medium_suicides,low_hdi,low_gdp,G.I. Generation
Thailand,1998,female,15-24,high_population,medium_suicides,low_hdi,low_gdp,Generation X
Thailand,1998,female,25-34,high_population,medium_suicides,low_hdi,low_gdp,Generation X
Thailand,1998,female,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Thailand,1998,female,55-74,high_population,medium_suicides,low_hdi,low_gdp,Silent
Thailand,1998,female,75+,medium_population,medium_suicides,low_hdi,low_gdp,G.I. Generation
Thailand,1998,male,5-14,high_population,low_suicides,low_hdi,low_gdp,Millenials
Thailand,1998,female,5-14,high_population,low_suicides,low_hdi,low_gdp,Millenials
Thailand,1999,male,25-34,high_population,high_suicides,low_hdi,low_gdp,Generation X
Thailand,1999,male,15-24,high_population,high_suicides,low_hdi,low_gdp,Generation X
Thailand,1999,male,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Thailand,1999,male,55-74,high_population,medium_suicides,low_hdi,low_gdp,Silent
Thailand,1999,male,75+,medium_population,medium_suicides,low_hdi,low_gdp,G.I. Generation
Thailand,1999,female,25-34,high_population,medium_suicides,low_hdi,low_gdp,Generation X
Thailand,1999,female,15-24,high_population,medium_suicides,low_hdi,low_gdp,Generation X
Thailand,1999,female,55-74,high_population,medium_suicides,low_hdi,low_gdp,Silent
Thailand,1999,female,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Thailand,1999,female,75+,medium_population,medium_suicides,low_hdi,low_gdp,G.I. Generation
Thailand,1999,male,5-14,high_population,low_suicides,low_hdi,low_gdp,Millenials
Thailand,1999,female,5-14,high_population,low_suicides,low_hdi,low_gdp,Millenials
Thailand,2000,male,25-34,high_population,high_suicides,low_hdi,low_gdp,Generation X
Thailand,2000,male,15-24,high_population,high_suicides,low_hdi,low_gdp,Generation X
Thailand,2000,male,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Thailand,2000,male,55-74,high_population,medium_suicides,low_hdi,low_gdp,Silent
Thailand,2000,male,75+,medium_population,medium_suicides,low_hdi,low_gdp,G.I. Generation
Thailand,2000,female,75+,medium_population,medium_suicides,low_hdi,low_gdp,G.I. Generation
Thailand,2000,female,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
Thailand,2000,female,15-24,high_population,medium_suicides,low_hdi,low_gdp,Generation X
Thailand,2000,female,25-34,high_population,medium_suicides,low_hdi,low_gdp,Generation X
Thailand,2000,female,55-74,high_population,medium_suicides,low_hdi,low_gdp,Silent
Thailand,2000,female,5-14,high_population,low_suicides,low_hdi,low_gdp,Millenials
Thailand,2000,male,5-14,high_population,low_suicides,low_hdi,low_gdp,Millenials
Thailand,2002,male,25-34,high_population,high_suicides,low_hdi,low_gdp,Generation X
Thailand,2002,male,75+,medium_population,medium_suicides,low_hdi,low_gdp,Silent
Thailand,2002,male,55-74,high_population,medium_suicides,low_hdi,low_gdp,Silent
Thailand,2002,male,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
