country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Iceland,2003,male,5-14,low_population,low_suicides,low_hdi,high_gdp,Millenials
Iceland,2003,male,75+,low_population,low_suicides,low_hdi,high_gdp,Silent
Iceland,2004,male,75+,low_population,high_suicides,low_hdi,high_gdp,Silent
Iceland,2004,male,15-24,low_population,high_suicides,low_hdi,high_gdp,Millenials
Iceland,2004,male,35-54,low_population,high_suicides,low_hdi,high_gdp,Boomers
Iceland,2004,female,25-34,low_population,high_suicides,low_hdi,high_gdp,Generation X
Iceland,2004,male,25-34,low_population,high_suicides,low_hdi,high_gdp,Generation X
Iceland,2004,male,55-74,low_population,high_suicides,low_hdi,high_gdp,Silent
Iceland,2004,female,55-74,low_population,medium_suicides,low_hdi,high_gdp,Silent
Iceland,2004,female,35-54,low_population,medium_suicides,low_hdi,high_gdp,Boomers
Iceland,2004,female,15-24,low_population,medium_suicides,low_hdi,high_gdp,Millenials
Iceland,2004,female,5-14,low_population,low_suicides,low_hdi,high_gdp,Millenials
Iceland,2004,female,75+,low_population,low_suicides,low_hdi,high_gdp,Silent
Iceland,2004,male,5-14,low_population,low_suicides,low_hdi,high_gdp,Millenials
Iceland,2005,male,25-34,low_population,high_suicides,high_hdi,high_gdp,Generation X
Iceland,2005,male,35-54,low_population,high_suicides,high_hdi,high_gdp,Boomers
Iceland,2005,male,55-74,low_population,high_suicides,high_hdi,high_gdp,Silent
Iceland,2005,female,35-54,low_population,medium_suicides,high_hdi,high_gdp,Boomers
Iceland,2005,male,15-24,low_population,medium_suicides,high_hdi,high_gdp,Millenials
Iceland,2005,female,55-74,low_population,medium_suicides,high_hdi,high_gdp,Silent
Iceland,2005,female,15-24,low_population,low_suicides,high_hdi,high_gdp,Millenials
Iceland,2005,female,25-34,low_population,low_suicides,high_hdi,high_gdp,Generation X
Iceland,2005,female,5-14,low_population,low_suicides,high_hdi,high_gdp,Millenials
Iceland,2005,female,75+,low_population,low_suicides,high_hdi,high_gdp,Silent
