country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Mauritius,2011,female,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Mauritius,2011,female,55-74,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Mauritius,2011,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Mauritius,2011,female,5-14,low_population,medium_suicides,low_hdi,medium_gdp,Generation Z
Mauritius,2011,female,75+,low_population,low_suicides,low_hdi,medium_gdp,Silent
Mauritius,2011,male,5-14,low_population,low_suicides,low_hdi,medium_gdp,Generation Z
Mauritius,2012,male,25-34,medium_population,high_suicides,low_hdi,medium_gdp,Millenials
Mauritius,2012,male,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Generation X
Mauritius,2012,male,55-74,low_population,medium_suicides,low_hdi,medium_gdp,Boomers
Mauritius,2012,male,75+,low_population,medium_suicides,low_hdi,medium_gdp,Silent
Mauritius,2012,female,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Mauritius,2012,male,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Mauritius,2012,female,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Mauritius,2012,female,75+,low_population,medium_suicides,low_hdi,medium_gdp,Silent
Mauritius,2012,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Mauritius,2012,female,5-14,low_population,medium_suicides,low_hdi,medium_gdp,Generation Z
Mauritius,2012,female,55-74,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Mauritius,2012,male,5-14,low_population,medium_suicides,low_hdi,medium_gdp,Generation Z
Mauritius,2013,male,25-34,low_population,high_suicides,low_hdi,medium_gdp,Millenials
Mauritius,2013,male,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Generation X
Mauritius,2013,male,15-24,low_population,high_suicides,low_hdi,medium_gdp,Millenials
Mauritius,2013,male,75+,low_population,medium_suicides,low_hdi,medium_gdp,Silent
Mauritius,2013,male,55-74,low_population,medium_suicides,low_hdi,medium_gdp,Boomers
Mauritius,2013,female,15-24,low_population,medium_suicides,low_hdi,medium_gdp,Millenials
Mauritius,2013,female,5-14,low_population,medium_suicides,low_hdi,medium_gdp,Generation Z
Mauritius,2013,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Mauritius,2013,female,25-34,low_population,medium_suicides,low_hdi,medium_gdp,Millenials
Mauritius,2013,female,55-74,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Mauritius,2013,female,75+,low_population,low_suicides,low_hdi,medium_gdp,Silent
Mauritius,2013,male,5-14,low_population,low_suicides,low_hdi,medium_gdp,Generation Z
Mauritius,2014,male,25-34,low_population,high_suicides,high_hdi,medium_gdp,Millenials
Mauritius,2014,male,15-24,low_population,high_suicides,high_hdi,medium_gdp,Millenials
Mauritius,2014,male,35-54,medium_population,high_suicides,high_hdi,medium_gdp,Generation X
Mauritius,2014,female,75+,low_population,medium_suicides,high_hdi,medium_gdp,Silent
Mauritius,2014,female,25-34,low_population,medium_suicides,high_hdi,medium_gdp,Millenials
Mauritius,2014,male,75+,low_population,medium_suicides,high_hdi,medium_gdp,Silent
Mauritius,2014,male,55-74,medium_population,medium_suicides,high_hdi,medium_gdp,Boomers
Mauritius,2014,female,35-54,medium_population,medium_suicides,high_hdi,medium_gdp,Generation X
Mauritius,2014,female,5-14,low_population,medium_suicides,high_hdi,medium_gdp,Generation Z
Mauritius,2014,female,15-24,low_population,medium_suicides,high_hdi,medium_gdp,Millenials
Mauritius,2014,female,55-74,medium_population,medium_suicides,high_hdi,medium_gdp,Boomers
Mauritius,2014,male,5-14,low_population,low_suicides,high_hdi,medium_gdp,Generation Z
Mauritius,2015,male,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Generation X
Mauritius,2015,male,25-34,low_population,high_suicides,low_hdi,medium_gdp,Millenials
Mauritius,2015,male,15-24,low_population,medium_suicides,low_hdi,medium_gdp,Millenials
Mauritius,2015,male,75+,low_population,medium_suicides,low_hdi,medium_gdp,Silent
Mauritius,2015,female,25-34,low_population,medium_suicides,low_hdi,medium_gdp,Millenials
Mauritius,2015,male,55-74,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
