country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Slovenia,2000,female,55-74,medium_population,high_suicides,high_hdi,medium_gdp,Silent
Slovenia,2000,female,75+,low_population,high_suicides,high_hdi,medium_gdp,G.I. Generation
Slovenia,2000,male,15-24,medium_population,high_suicides,high_hdi,medium_gdp,Generation X
Slovenia,2000,female,35-54,medium_population,medium_suicides,high_hdi,medium_gdp,Boomers
Slovenia,2000,female,15-24,medium_population,medium_suicides,high_hdi,medium_gdp,Generation X
Slovenia,2000,female,25-34,medium_population,medium_suicides,high_hdi,medium_gdp,Generation X
Slovenia,2000,male,5-14,medium_population,low_suicides,high_hdi,medium_gdp,Millenials
Slovenia,2000,female,5-14,medium_population,low_suicides,high_hdi,medium_gdp,Millenials
Slovenia,2001,male,75+,low_population,high_suicides,low_hdi,medium_gdp,Silent
Slovenia,2001,male,55-74,medium_population,high_suicides,low_hdi,medium_gdp,Silent
Slovenia,2001,male,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Slovenia,2001,male,25-34,medium_population,high_suicides,low_hdi,medium_gdp,Generation X
Slovenia,2001,female,75+,low_population,high_suicides,low_hdi,medium_gdp,Silent
Slovenia,2001,male,15-24,medium_population,high_suicides,low_hdi,medium_gdp,Millenials
Slovenia,2001,female,55-74,medium_population,high_suicides,low_hdi,medium_gdp,Silent
Slovenia,2001,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Slovenia,2001,female,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Slovenia,2001,female,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Slovenia,2001,male,5-14,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Slovenia,2001,female,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Millenials
Slovenia,2002,male,75+,low_population,high_suicides,low_hdi,medium_gdp,Silent
Slovenia,2002,male,55-74,medium_population,high_suicides,low_hdi,medium_gdp,Silent
Slovenia,2002,male,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Slovenia,2002,male,25-34,medium_population,high_suicides,low_hdi,medium_gdp,Generation X
Slovenia,2002,female,75+,low_population,high_suicides,low_hdi,medium_gdp,Silent
Slovenia,2002,male,15-24,medium_population,high_suicides,low_hdi,medium_gdp,Millenials
Slovenia,2002,female,55-74,medium_population,medium_suicides,low_hdi,medium_gdp,Silent
Slovenia,2002,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Slovenia,2002,female,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Slovenia,2002,female,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
