country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Finland,1992,male,75+,low_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Finland,1992,male,55-74,medium_population,high_suicides,low_hdi,medium_gdp,Silent
Finland,1992,male,15-24,medium_population,high_suicides,low_hdi,medium_gdp,Generation X
Finland,1992,female,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Finland,1992,female,55-74,medium_population,medium_suicides,low_hdi,medium_gdp,Silent
Finland,1992,female,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Finland,1992,female,75+,medium_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Finland,1992,female,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Finland,1992,male,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Millenials
Finland,1992,female,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Millenials
Finland,1993,male,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Finland,1993,male,75+,low_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Finland,1993,male,25-34,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Finland,1993,male,55-74,medium_population,high_suicides,low_hdi,medium_gdp,Silent
Finland,1993,male,15-24,medium_population,high_suicides,low_hdi,medium_gdp,Generation X
Finland,1993,female,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Finland,1993,female,55-74,medium_population,medium_suicides,low_hdi,medium_gdp,Silent
Finland,1993,female,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Finland,1993,female,75+,medium_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Finland,1993,female,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Finland,1993,male,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Millenials
Finland,1993,female,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Millenials
Finland,1994,male,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Finland,1994,male,75+,low_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Finland,1994,male,25-34,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Finland,1994,male,55-74,medium_population,high_suicides,low_hdi,medium_gdp,Silent
Finland,1994,male,15-24,medium_population,high_suicides,low_hdi,medium_gdp,Generation X
Finland,1994,female,35-54,medium_population,high_suicides,low_hdi,medium_gdp,Boomers
Finland,1994,female,55-74,medium_population,medium_suicides,low_hdi,medium_gdp,Silent
Finland,1994,female,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Finland,1994,female,75+,medium_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Finland,1994,female,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Finland,1994,male,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Millenials
Finland,1994,female,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Millenials
Finland,1995,male,35-54,medium_population,high_suicides,high_hdi,high_gdp,Boomers
Finland,1995,male,75+,low_population,high_suicides,high_hdi,high_gdp,G.I. Generation
Finland,1995,male,55-74,medium_population,high_suicides,high_hdi,high_gdp,Silent
Finland,1995,male,25-34,medium_population,high_suicides,high_hdi,high_gdp,Generation X
Finland,1995,male,15-24,medium_population,high_suicides,high_hdi,high_gdp,Generation X
Finland,1995,female,35-54,medium_population,high_suicides,high_hdi,high_gdp,Boomers
Finland,1995,female,55-74,medium_population,medium_suicides,high_hdi,high_gdp,Silent
Finland,1995,female,25-34,medium_population,medium_suicides,high_hdi,high_gdp,Generation X
Finland,1995,female,75+,medium_population,medium_suicides,high_hdi,high_gdp,G.I. Generation
Finland,1995,female,15-24,medium_population,medium_suicides,high_hdi,high_gdp,Generation X
Finland,1995,male,5-14,medium_population,medium_suicides,high_hdi,high_gdp,Millenials
Finland,1995,female,5-14,medium_population,low_suicides,high_hdi,high_gdp,Millenials
Finland,1996,male,35-54,medium_population,high_suicides,low_hdi,high_gdp,Boomers
Finland,1996,male,25-34,medium_population,high_suicides,low_hdi,high_gdp,Generation X
Finland,1996,male,75+,low_population,high_suicides,low_hdi,high_gdp,G.I. Generation
Finland,1996,male,55-74,medium_population,high_suicides,low_hdi,high_gdp,Silent
Finland,1996,male,15-24,medium_population,high_suicides,low_hdi,high_gdp,Generation X
Finland,1996,female,35-54,medium_population,medium_suicides,low_hdi,high_gdp,Boomers
Finland,1996,female,55-74,medium_population,medium_suicides,low_hdi,high_gdp,Silent
Finland,1996,female,25-34,medium_population,medium_suicides,low_hdi,high_gdp,Generation X
Finland,1996,female,75+,medium_population,medium_suicides,low_hdi,high_gdp,G.I. Generation
Finland,1996,female,15-24,medium_population,medium_suicides,low_hdi,high_gdp,Generation X
Finland,1996,female,5-14,medium_population,medium_suicides,low_hdi,high_gdp,Millenials
Finland,1996,male,5-14,medium_population,low_suicides,low_hdi,high_gdp,Millenials
Finland,1997,male,35-54,medium_population,high_suicides,low_hdi,high_gdp,Boomers
Finland,1997,male,75+,low_population,high_suicides,low_hdi,high_gdp,G.I. Generation
Finland,1997,male,25-34,medium_population,high_suicides,low_hdi,high_gdp,Generation X
Finland,1997,male,55-74,medium_population,high_suicides,low_hdi,high_gdp,Silent
