country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Georgia,2015,male,55-74,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Georgia,2015,male,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Georgia,2015,male,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Georgia,2015,male,15-24,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Georgia,2015,female,55-74,medium_population,medium_suicides,low_hdi,medium_gdp,Boomers
Georgia,2015,female,25-34,medium_population,medium_suicides,low_hdi,medium_gdp,Millenials
Georgia,2015,female,35-54,medium_population,medium_suicides,low_hdi,medium_gdp,Generation X
Georgia,2015,female,15-24,medium_population,low_suicides,low_hdi,medium_gdp,Millenials
Georgia,2015,male,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Generation Z
Georgia,2015,female,5-14,medium_population,low_suicides,low_hdi,medium_gdp,Generation Z
Germany,1990,male,75+,high_population,high_suicides,high_hdi,medium_gdp,G.I. Generation
Germany,1990,male,55-74,high_population,high_suicides,high_hdi,medium_gdp,G.I. Generation
Germany,1990,male,35-54,high_population,high_suicides,high_hdi,medium_gdp,Silent
Germany,1990,female,75+,high_population,high_suicides,high_hdi,medium_gdp,G.I. Generation
Germany,1990,male,25-34,high_population,high_suicides,high_hdi,medium_gdp,Boomers
Germany,1990,female,55-74,high_population,medium_suicides,high_hdi,medium_gdp,G.I. Generation
Germany,1990,male,15-24,high_population,medium_suicides,high_hdi,medium_gdp,Generation X
Germany,1990,female,35-54,high_population,medium_suicides,high_hdi,medium_gdp,Silent
Germany,1990,female,25-34,high_population,medium_suicides,high_hdi,medium_gdp,Boomers
Germany,1990,female,15-24,high_population,medium_suicides,high_hdi,medium_gdp,Generation X
Germany,1990,male,5-14,high_population,low_suicides,high_hdi,medium_gdp,Generation X
Germany,1990,female,5-14,high_population,low_suicides,high_hdi,medium_gdp,Generation X
Germany,1991,male,75+,high_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Germany,1991,male,55-74,high_population,high_suicides,low_hdi,medium_gdp,Silent
Germany,1991,male,35-54,high_population,high_suicides,low_hdi,medium_gdp,Boomers
Germany,1991,female,75+,high_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Germany,1991,male,25-34,high_population,high_suicides,low_hdi,medium_gdp,Boomers
Germany,1991,female,55-74,high_population,medium_suicides,low_hdi,medium_gdp,Silent
Germany,1991,male,15-24,high_population,medium_suicides,low_hdi,medium_gdp,Generation X
Germany,1991,female,35-54,high_population,medium_suicides,low_hdi,medium_gdp,Boomers
Germany,1991,female,25-34,high_population,medium_suicides,low_hdi,medium_gdp,Boomers
Germany,1991,female,15-24,high_population,medium_suicides,low_hdi,medium_gdp,Generation X
Germany,1991,male,5-14,high_population,low_suicides,low_hdi,medium_gdp,Millenials
Germany,1991,female,5-14,high_population,low_suicides,low_hdi,medium_gdp,Millenials
Germany,1992,male,75+,high_population,high_suicides,low_hdi,high_gdp,G.I. Generation
Germany,1992,male,55-74,high_population,high_suicides,low_hdi,high_gdp,Silent
Germany,1992,female,75+,high_population,high_suicides,low_hdi,high_gdp,G.I. Generation
Germany,1992,male,35-54,high_population,high_suicides,low_hdi,high_gdp,Boomers
Germany,1992,male,25-34,high_population,high_suicides,low_hdi,high_gdp,Boomers
Germany,1992,female,55-74,high_population,medium_suicides,low_hdi,high_gdp,Silent
Germany,1992,male,15-24,high_population,medium_suicides,low_hdi,high_gdp,Generation X
Germany,1992,female,35-54,high_population,medium_suicides,low_hdi,high_gdp,Boomers
Germany,1992,female,25-34,high_population,medium_suicides,low_hdi,high_gdp,Boomers
Germany,1992,female,15-24,high_population,medium_suicides,low_hdi,high_gdp,Generation X
Germany,1992,male,5-14,high_population,low_suicides,low_hdi,high_gdp,Millenials
Germany,1992,female,5-14,high_population,low_suicides,low_hdi,high_gdp,Millenials
Germany,1993,male,75+,high_population,high_suicides,low_hdi,high_gdp,G.I. Generation
Germany,1993,male,55-74,high_population,high_suicides,low_hdi,high_gdp,Silent
Germany,1993,male,35-54,high_population,high_suicides,low_hdi,high_gdp,Boomers
Germany,1993,female,75+,high_population,high_suicides,low_hdi,high_gdp,G.I. Generation
Germany,1993,male,25-34,high_population,high_suicides,low_hdi,high_gdp,Boomers
Germany,1993,female,55-74,high_population,medium_suicides,low_hdi,high_gdp,Silent
Germany,1993,male,15-24,high_population,medium_suicides,low_hdi,high_gdp,Generation X
Germany,1993,female,35-54,high_population,medium_suicides,low_hdi,high_gdp,Boomers
Germany,1993,female,25-34,high_population,medium_suicides,low_hdi,high_gdp,Boomers
Germany,1993,female,15-24,high_population,medium_suicides,low_hdi,high_gdp,Generation X
Germany,1993,male,5-14,high_population,medium_suicides,low_hdi,high_gdp,Millenials
Germany,1993,female,5-14,high_population,low_suicides,low_hdi,high_gdp,Millenials
Germany,1994,male,75+,medium_population,high_suicides,low_hdi,high_gdp,G.I. Generation
Germany,1994,male,55-74,high_population,high_suicides,low_hdi,high_gdp,Silent
Germany,1994,male,35-54,high_population,high_suicides,low_hdi,high_gdp,Boomers
Germany,1994,female,75+,high_population,high_suicides,low_hdi,high_gdp,G.I. Generation
Germany,1994,male,25-34,high_population,high_suicides,low_hdi,high_gdp,Boomers
Germany,1994,male,15-24,high_population,medium_suicides,low_hdi,high_gdp,Generation X
Germany,1994,female,55-74,high_population,medium_suicides,low_hdi,high_gdp,Silent
