country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
South Africa,1997,female,75+,medium_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
South Africa,1997,male,55-74,high_population,medium_suicides,low_hdi,medium_gdp,Silent
South Africa,1997,male,25-34,high_population,low_suicides,low_hdi,medium_gdp,Generation X
South Africa,1997,male,75+,medium_population,low_suicides,low_hdi,medium_gdp,G.I. Generation
South Africa,1997,male,15-24,high_population,low_suicides,low_hdi,medium_gdp,Generation X
South Africa,1997,male,35-54,high_population,low_suicides,low_hdi,medium_gdp,Boomers
South Africa,1997,female,35-54,high_population,low_suicides,low_hdi,medium_gdp,Boomers
South Africa,1997,female,25-34,high_population,low_suicides,low_hdi,medium_gdp,Generation X
South Africa,1997,female,55-74,high_population,low_suicides,low_hdi,medium_gdp,Silent
South Africa,1997,female,15-24,high_population,low_suicides,low_hdi,medium_gdp,Generation X
South Africa,1997,female,5-14,high_population,low_suicides,low_hdi,medium_gdp,Millenials
South Africa,1997,male,5-14,high_population,low_suicides,low_hdi,medium_gdp,Millenials
South Africa,1998,male,75+,medium_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
South Africa,1998,male,25-34,high_population,medium_suicides,low_hdi,medium_gdp,Generation X
South Africa,1998,male,35-54,high_population,medium_suicides,low_hdi,medium_gdp,Boomers
South Africa,1998,male,15-24,high_population,low_suicides,low_hdi,medium_gdp,Generation X
South Africa,1998,male,55-74,high_population,low_suicides,low_hdi,medium_gdp,Silent
South Africa,1998,female,75+,medium_population,low_suicides,low_hdi,medium_gdp,G.I. Generation
South Africa,1998,female,15-24,high_population,low_suicides,low_hdi,medium_gdp,Generation X
South Africa,1998,female,55-74,high_population,low_suicides,low_hdi,medium_gdp,Silent
South Africa,1998,female,35-54,high_population,low_suicides,low_hdi,medium_gdp,Boomers
South Africa,1998,female,25-34,high_population,low_suicides,low_hdi,medium_gdp,Generation X
South Africa,1998,male,5-14,high_population,low_suicides,low_hdi,medium_gdp,Millenials
South Africa,1998,female,5-14,high_population,low_suicides,low_hdi,medium_gdp,Millenials
South Africa,1999,male,75+,medium_population,medium_suicides,low_hdi,low_gdp,G.I. Generation
South Africa,1999,male,25-34,high_population,medium_suicides,low_hdi,low_gdp,Generation X
South Africa,1999,male,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
South Africa,1999,male,15-24,high_population,medium_suicides,low_hdi,low_gdp,Generation X
South Africa,1999,male,55-74,high_population,medium_suicides,low_hdi,low_gdp,Silent
South Africa,1999,female,75+,medium_population,low_suicides,low_hdi,low_gdp,G.I. Generation
South Africa,1999,female,25-34,high_population,low_suicides,low_hdi,low_gdp,Generation X
South Africa,1999,female,35-54,high_population,low_suicides,low_hdi,low_gdp,Boomers
South Africa,1999,female,55-74,high_population,low_suicides,low_hdi,low_gdp,Silent
South Africa,1999,female,15-24,high_population,low_suicides,low_hdi,low_gdp,Generation X
South Africa,1999,male,5-14,high_population,low_suicides,low_hdi,low_gdp,Millenials
South Africa,1999,female,5-14,high_population,low_suicides,low_hdi,low_gdp,Millenials
South Africa,2000,male,75+,medium_population,medium_suicides,low_hdi,low_gdp,G.I. Generation
South Africa,2000,male,35-54,high_population,medium_suicides,low_hdi,low_gdp,Boomers
South Africa,2000,male,25-34,high_population,medium_suicides,low_hdi,low_gdp,Generation X
South Africa,2000,male,55-74,high_population,medium_suicides,low_hdi,low_gdp,Silent
