country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
United Kingdom,1995,male,15-24,high_population,medium_suicides,high_hdi,medium_gdp,Generation X
United Kingdom,1995,female,75+,high_population,medium_suicides,high_hdi,medium_gdp,G.I. Generation
United Kingdom,1995,female,35-54,high_population,medium_suicides,high_hdi,medium_gdp,Boomers
United Kingdom,1995,female,55-74,high_population,medium_suicides,high_hdi,medium_gdp,Silent
United Kingdom,1995,female,25-34,high_population,medium_suicides,high_hdi,medium_gdp,Generation X
United Kingdom,1995,female,15-24,high_population,medium_suicides,high_hdi,medium_gdp,Generation X
United Kingdom,1995,male,5-14,high_population,low_suicides,high_hdi,medium_gdp,Millenials
United Kingdom,1995,female,5-14,high_population,low_suicides,high_hdi,medium_gdp,Millenials
United Kingdom,1996,male,25-34,high_population,high_suicides,low_hdi,high_gdp,Generation X
United Kingdom,1996,male,35-54,high_population,medium_suicides,low_hdi,high_gdp,Boomers
United Kingdom,1996,male,75+,medium_population,medium_suicides,low_hdi,high_gdp,G.I. Generation
United Kingdom,1996,male,55-74,high_population,medium_suicides,low_hdi,high_gdp,Silent
United Kingdom,1996,male,15-24,high_population,medium_suicides,low_hdi,high_gdp,Generation X
United Kingdom,1996,female,75+,high_population,medium_suicides,low_hdi,high_gdp,G.I. Generation
United Kingdom,1996,female,35-54,high_population,medium_suicides,low_hdi,high_gdp,Boomers
United Kingdom,1996,female,25-34,high_population,medium_suicides,low_hdi,high_gdp,Generation X
United Kingdom,1996,female,55-74,high_population,medium_suicides,low_hdi,high_gdp,Silent
United Kingdom,1996,female,15-24,high_population,medium_suicides,low_hdi,high_gdp,Generation X
United Kingdom,1996,male,5-14,high_population,low_suicides,low_hdi,high_gdp,Millenials
United Kingdom,1996,female,5-14,high_population,low_suicides,low_hdi,high_gdp,Millenials
United Kingdom,1997,male,25-34,high_population,high_suicides,low_hdi,high_gdp,Generation X
United Kingdom,1997,male,75+,high_population,high_suicides,low_hdi,high_gdp,G.I. Generation
United Kingdom,1997,male,35-54,high_population,medium_suicides,low_hdi,high_gdp,Boomers
United Kingdom,1997,male,15-24,high_population,medium_suicides,low_hdi,high_gdp,Generation X
United Kingdom,1997,male,55-74,high_population,medium_suicides,low_hdi,high_gdp,Silent
United Kingdom,1997,female,35-54,high_population,medium_suicides,low_hdi,high_gdp,Boomers
United Kingdom,1997,female,55-74,high_population,medium_suicides,low_hdi,high_gdp,Silent
United Kingdom,1997,female,75+,high_population,medium_suicides,low_hdi,high_gdp,G.I. Generation
United Kingdom,1997,female,25-34,high_population,medium_suicides,low_hdi,high_gdp,Generation X
United Kingdom,1997,female,15-24,high_population,medium_suicides,low_hdi,high_gdp,Generation X
United Kingdom,1997,female,5-14,high_population,low_suicides,low_hdi,high_gdp,Millenials
United Kingdom,1997,male,5-14,high_population,low_suicides,low_hdi,high_gdp,Millenials
United Kingdom,1998,male,25-34,high_population,high_suicides,low_hdi,high_gdp,Generation X
United Kingdom,1998,male,35-54,high_population,medium_suicides,low_hdi,high_gdp,Boomers
United Kingdom,1998,male,75+,high_population,medium_suicides,low_hdi,high_gdp,G.I. Generation
United Kingdom,1998,male,55-74,high_population,medium_suicides,low_hdi,high_gdp,Silent
United Kingdom,1998,male,15-24,high_population,medium_suicides,low_hdi,high_gdp,Generation X
United Kingdom,1998,female,75+,high_population,medium_suicides,low_hdi,high_gdp,G.I. Generation
United Kingdom,1998,female,55-74,high_population,medium_suicides,low_hdi,high_gdp,Silent
United Kingdom,1998,female,35-54,high_population,medium_suicides,low_hdi,high_gdp,Boomers
United Kingdom,1998,female,25-34,high_population,medium_suicides,low_hdi,high_gdp,Generation X
