country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
Latvia,2012,male,15-24,medium_population,high_suicides,high_hdi,medium_gdp,Millenials
Latvia,2012,female,75+,medium_population,high_suicides,high_hdi,medium_gdp,Silent
Latvia,2012,female,35-54,medium_population,medium_suicides,high_hdi,medium_gdp,Generation X
Latvia,2012,female,55-74,medium_population,medium_suicides,high_hdi,medium_gdp,Boomers
Latvia,2012,female,15-24,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Latvia,2012,female,25-34,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Latvia,2012,male,5-14,low_population,medium_suicides,high_hdi,medium_gdp,Generation Z
Latvia,2012,female,5-14,low_population,low_suicides,high_hdi,medium_gdp,Generation Z
Latvia,2013,male,75+,low_population,high_suicides,high_hdi,medium_gdp,Silent
Latvia,2013,male,55-74,medium_population,high_suicides,high_hdi,medium_gdp,Boomers
Latvia,2013,male,35-54,medium_population,high_suicides,high_hdi,medium_gdp,Generation X
Latvia,2013,male,25-34,medium_population,high_suicides,high_hdi,medium_gdp,Millenials
Latvia,2013,male,15-24,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Latvia,2013,female,75+,medium_population,medium_suicides,high_hdi,medium_gdp,Silent
Latvia,2013,female,55-74,medium_population,medium_suicides,high_hdi,medium_gdp,Boomers
Latvia,2013,female,35-54,medium_population,medium_suicides,high_hdi,medium_gdp,Generation X
Latvia,2013,female,25-34,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Latvia,2013,female,15-24,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Latvia,2013,male,5-14,medium_population,medium_suicides,high_hdi,medium_gdp,Generation Z
Latvia,2013,female,5-14,low_population,low_suicides,high_hdi,medium_gdp,Generation Z
Latvia,2014,male,75+,low_population,high_suicides,high_hdi,medium_gdp,Silent
Latvia,2014,male,55-74,medium_population,high_suicides,high_hdi,medium_gdp,Boomers
Latvia,2014,male,35-54,medium_population,high_suicides,high_hdi,medium_gdp,Generation X
Latvia,2014,male,25-34,medium_population,high_suicides,high_hdi,medium_gdp,Millenials
Latvia,2014,male,15-24,medium_population,high_suicides,high_hdi,medium_gdp,Millenials
Latvia,2014,female,75+,medium_population,medium_suicides,high_hdi,medium_gdp,Silent
Latvia,2014,female,25-34,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Latvia,2014,female,55-74,medium_population,medium_suicides,high_hdi,medium_gdp,Boomers
Latvia,2014,female,15-24,medium_population,medium_suicides,high_hdi,medium_gdp,Millenials
Latvia,2014,female,35-54,medium_population,medium_suicides,high_hdi,medium_gdp,Generation X
Latvia,2014,female,5-14,low_population,low_suicides,high_hdi,medium_gdp,Generation Z
