country,year,sex,age,population,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
South Africa,2013,female,55-74,high_population,low_suicides,low_hdi,medium_gdp,Boomers
South Africa,2013,female,35-54,high_population,low_suicides,low_hdi,medium_gdp,Generation X
South Africa,2013,female,5-14,high_population,low_suicides,low_hdi,medium_gdp,Generation Z
South Africa,2013,male,5-14,high_population,low_suicides,low_hdi,medium_gdp,Generation Z
South Africa,2014,male,25-34,high_population,medium_suicides,low_hdi,medium_gdp,Millenials
South Africa,2014,male,75+,medium_population,medium_suicides,low_hdi,medium_gdp,Silent
South Africa,2014,male,15-24,high_population,medium_suicides,low_hdi,medium_gdp,Millenials
South Africa,2014,male,35-54,high_population,medium_suicides,low_hdi,medium_gdp,Generation X
South Africa,2014,male,55-74,high_population,medium_suicides,low_hdi,medium_gdp,Boomers
South Africa,2014,female,15-24,high_population,medium_suicides,low_hdi,medium_gdp,Millenials
South Africa,2014,female,25-34,high_population,low_suicides,low_hdi,medium_gdp,Millenials
South Africa,2014,female,35-54,high_population,low_suicides,low_hdi,medium_gdp,Generation X
South Africa,2014,female,55-74,high_population,low_suicides,low_hdi,medium_gdp,Boomers
South Africa,2014,female,75+,medium_population,low_suicides,low_hdi,medium_gdp,Silent
South Africa,2014,male,5-14,high_population,low_suicides,low_hdi,medium_gdp,Generation Z
South Africa,2014,female,5-14,high_population,low_suicides,low_hdi,medium_gdp,Generation Z
South Africa,2015,male,75+,medium_population,medium_suicides,low_hdi,medium_gdp,Silent
South Africa,2015,male,25-34,high_population,medium_suicides,low_hdi,medium_gdp,Millenials
South Africa,2015,male,15-24,high_population,medium_suicides,low_hdi,medium_gdp,Millenials
South Africa,2015,male,55-74,high_population,medium_suicides,low_hdi,medium_gdp,Boomers
South Africa,2015,male,35-54,high_population,medium_suicides,low_hdi,medium_gdp,Generation X
South Africa,2015,female,15-24,high_population,low_suicides,low_hdi,medium_gdp,Millenials
South Africa,2015,female,25-34,high_population,low_suicides,low_hdi,medium_gdp,Millenials
South Africa,2015,female,35-54,high_population,low_suicides,low_hdi,medium_gdp,Generation X
South Africa,2015,female,75+,medium_population,low_suicides,low_hdi,medium_gdp,Silent
South Africa,2015,female,55-74,high_population,low_suicides,low_hdi,medium_gdp,Boomers
South Africa,2015,male,5-14,high_population,low_suicides,low_hdi,medium_gdp,Generation Z
South Africa,2015,female,5-14,high_population,low_suicides,low_hdi,medium_gdp,Generation Z
Spain,1985,male,75+,medium_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Spain,1985,male,55-74,high_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Spain,1985,female,75+,medium_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Spain,1985,male,35-54,high_population,medium_suicides,low_hdi,medium_gdp,Silent
Spain,1985,male,25-34,high_population,medium_suicides,low_hdi,medium_gdp,Boomers
Spain,1985,female,55-74,high_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Spain,1985,male,15-24,high_population,medium_suicides,low_hdi,medium_gdp,Generation X
Spain,1985,female,35-54,high_population,medium_suicides,low_hdi,medium_gdp,Silent
Spain,1985,female,25-34,high_population,medium_suicides,low_hdi,medium_gdp,Boomers
Spain,1985,female,15-24,high_population,medium_suicides,low_hdi,medium_gdp,Generation X
Spain,1985,male,5-14,high_population,low_suicides,low_hdi,medium_gdp,Generation X
Spain,1985,female,5-14,high_population,low_suicides,low_hdi,medium_gdp,Generation X
Spain,1986,male,75+,medium_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Spain,1986,male,55-74,high_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Spain,1986,male,35-54,high_population,medium_suicides,low_hdi,medium_gdp,Silent
Spain,1986,female,75+,medium_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Spain,1986,male,25-34,high_population,medium_suicides,low_hdi,medium_gdp,Boomers
Spain,1986,female,55-74,high_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Spain,1986,male,15-24,high_population,medium_suicides,low_hdi,medium_gdp,Generation X
Spain,1986,female,35-54,high_population,medium_suicides,low_hdi,medium_gdp,Silent
Spain,1986,female,25-34,high_population,medium_suicides,low_hdi,medium_gdp,Boomers
Spain,1986,female,15-24,high_population,medium_suicides,low_hdi,medium_gdp,Generation X
Spain,1986,male,5-14,high_population,low_suicides,low_hdi,medium_gdp,Generation X
Spain,1986,female,5-14,high_population,low_suicides,low_hdi,medium_gdp,Generation X
Spain,1987,male,75+,medium_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Spain,1987,male,55-74,high_population,high_suicides,low_hdi,medium_gdp,G.I. Generation
Spain,1987,male,35-54,high_population,medium_suicides,low_hdi,medium_gdp,Silent
Spain,1987,female,75+,medium_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
Spain,1987,male,25-34,high_population,medium_suicides,low_hdi,medium_gdp,Boomers
Spain,1987,female,55-74,high_population,medium_suicides,low_hdi,medium_gdp,G.I. Generation
